3.6700	0.0129
3.6800	0.0137
3.6900	0.0144
3.7000	0.0151
3.7100	0.0157
3.7200	0.0160
3.7300	0.0162
3.7400	0.0160
3.7500	0.0155
3.7600	0.0147
3.7700	0.0135
3.7800	0.0119
3.7900	0.0100
3.8000	0.0078
3.8100	0.0053
3.8200	0.0027
3.8300	0.0000
3.8400	-0.0027
3.8500	-0.0052
3.8600	-0.0076
3.8700	-0.0097
3.8800	-0.0115
3.8900	-0.0130
3.9000	-0.0142
3.9100	-0.0150
3.9200	-0.0155
3.9300	-0.0157
3.9400	-0.0157
3.9500	-0.0155
3.9600	-0.0150
3.9700	-0.0144
3.9800	-0.0136
3.9900	-0.0127
4.0000	-0.0118
4.0100	-0.0107
4.0200	-0.0096
4.0300	-0.0085
4.0400	-0.0073
4.0500	-0.0062
4.0600	-0.0052
4.0700	-0.0042
4.0800	-0.0033
4.0900	-0.0026
4.1000	-0.0021
4.1100	-0.0018
4.1200	-0.0016
4.1300	-0.0017
4.1400	-0.0019
4.1500	-0.0022
4.1600	-0.0026
4.1700	-0.0031
4.1800	-0.0035
4.1900	-0.0039
4.2000	-0.0042
4.2100	-0.0043
4.2200	-0.0042
4.2300	-0.0040
4.2400	-0.0035
4.2500	-0.0029
4.2600	-0.0020
4.2700	-0.0011
4.2800	0.0000
